,result,table,_start,_stop,_time,_value,_field,_measurement,instanceId
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:48:27.2329758Z,53.22921049442571,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:48:37.2384854Z,53.89283550001812,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:48:47.2450159Z,53.745641280312846,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:48:57.248881Z,54.823715545737045,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:49:07.2547907Z,55.01759554097316,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:49:17.2579027Z,55.683358160282175,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:49:27.2638685Z,56.728800491303566,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:49:37.2684442Z,56.938609357545424,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:49:47.2744294Z,57.63049805123847,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:49:57.2834086Z,58.12059790425495,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:50:07.2879741Z,58.12545037228867,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:50:17.2910097Z,57.96649342273198,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:50:27.2954837Z,58.93282744308599,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:50:37.2985145Z,58.80188973250421,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:50:47.3013922Z,59.7796662276516,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:50:57.3044762Z,59.530580729609625,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:51:07.310763Z,60.41009780550846,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:51:17.3171212Z,60.73728261654604,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:51:27.3232777Z,60.85014136291581,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:51:37.3288803Z,61.74854468903436,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:51:47.3339718Z,62.52911182075231,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:51:57.3371584Z,63.055715148479536,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:52:07.3419341Z,62.895897359305934,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:52:17.3480033Z,63.40684990242907,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:52:27.3519114Z,63.41716890452297,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:52:37.3575158Z,64.12041836761422,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:52:47.3635908Z,64.4487599776819,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:52:57.36632Z,64.41259556410954,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:53:07.3726193Z,64.79485467299578,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:53:17.3785071Z,64.759665353461,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:53:27.3819975Z,65.65666486865685,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:53:37.3867997Z,65.66675672676263,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:53:47.3896764Z,66.6995759716721,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:53:57.3926781Z,67.94872834752253,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:54:07.3959199Z,67.72797354251516,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:54:17.3989715Z,67.50320297537985,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:54:27.4017211Z,67.664373701282,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:54:37.4178683Z,68.61818088072731,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:54:47.4240658Z,69.21464740215549,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:54:57.4327758Z,69.72320959343257,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:55:07.43566Z,69.5632410871625,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:55:17.4389533Z,70.37865520041836,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:55:27.4429226Z,71.3519646811075,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:55:37.4478914Z,71.20905558227514,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:55:47.4516111Z,70.99858840182354,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:55:57.4558773Z,70.97517603692836,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:56:07.4613541Z,71.5389056196617,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:56:17.4669322Z,71.73149562602929,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:56:27.471636Z,71.83608016690053,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:56:37.4748955Z,72.26518256078246,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:56:47.480641Z,73.25715255376747,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:56:57.4828131Z,73.87572611222306,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:57:07.4857605Z,74.10573219885381,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:57:17.4896925Z,74.57256741953198,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:57:27.4957279Z,74.43076349488956,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:57:37.4987003Z,74.87397265696147,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:57:47.5043275Z,75.43029106917334,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:57:57.5078634Z,75.84208131888508,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:58:07.5119998Z,76.02900835570362,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:58:17.5147574Z,75.8230199264702,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:58:27.5177935Z,75.69625913337624,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:58:37.520881Z,76.44880023887319,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:58:47.5243767Z,77.07317472601918,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:58:57.5286245Z,77.4227935737803,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:59:07.5315845Z,77.38071389886578,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:59:17.5346546Z,77.91630542705123,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:59:27.5417031Z,78.11632444482119,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:59:37.5444758Z,78.09956610335476,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:59:47.5472565Z,79.20223608086914,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T13:59:57.5509633Z,79.19477096989034,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:00:07.5551316Z,80.10084430458987,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:00:17.5581802Z,81.06016205032822,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:00:27.5709425Z,82.1544620157938,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:00:37.5737611Z,82.89612174646275,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:00:47.5778973Z,83.88091307942791,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:00:57.5844607Z,84.2222120242529,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:01:07.588854Z,84.93748272975783,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:01:17.5947633Z,85.92409562560448,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:01:27.5981287Z,85.89043313818532,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:01:37.601073Z,86.92541553088243,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:01:47.6040375Z,87.11569771571808,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:01:57.614094Z,88.08560866924722,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:02:07.6167591Z,89.1236766584327,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:02:17.6196185Z,89.42679533789709,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:02:27.6222048Z,89.18315270831016,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:02:37.6254101Z,89.50623871002163,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:02:47.6304397Z,90.05125470345425,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:02:57.6386366Z,91.0550920582865,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:03:07.6414991Z,91.27741286730266,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:03:17.644579Z,92.17484896929221,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:03:27.6525953Z,92.16044052860713,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:03:37.6578512Z,92.19023833886723,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:03:47.663264Z,93.02452059184404,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:03:57.6688322Z,93.14643413149578,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:04:07.6749155Z,94.0585313241735,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:04:17.6881217Z,93.96334668724481,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:04:27.6912924Z,94.33442152796046,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:04:37.6943357Z,95.32754779121717,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:04:47.6974258Z,95.53689646024105,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:04:57.7154471Z,96.46470177323303,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:05:07.718198Z,96.38503303163911,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:05:17.72083Z,96.70280621501274,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:05:27.7236939Z,97.396554240443,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:05:37.7268465Z,97.1685719054278,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:05:47.7293768Z,96.93392625494569,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:05:57.7321879Z,97.27193688416004,temperature,temperatureReading,0
,_result,0,2023-02-28T12:12:08.471603206Z,2023-03-01T12:12:08.471603206Z,2023-02-28T14:06:07.7349042Z,97.25133827317094,temperature,temperatureReading,0
